job_id,skill_id
390412,1
390412,2
390450,5
390450,1
390476,1
390476,5
390476,0
390531,1
390531,8
390538,23
390562,0
390562,1
390595,0
390673,5
390673,1
390702,0
390702,5
390702,1
390726,1
390795,4
390795,1
390838,1
390838,0
390838,3
390838,17
390879,0
390974,7
390974,186
391014,0
391014,1
391014,4
391014,5
391072,0
391072,1
391199,1
391199,0
391268,3
391268,4
391268,0
391268,1
391268,5
391311,0
391322,1
391322,0
391349,1
391349,0
391349,3
391353,22
391368,5
391368,1
391423,1
391599,1
391599,0
391599,22
391627,1
391627,0
391627,4
391640,42
391640,14
391640,9
391640,0
391696,0
391699,5
391699,1
391699,0
391699,3
391699,4
391699,13
391699,8
391773,0
391773,18
391773,62
391778,1
391778,0
391808,7
391808,186
391808,0
391820,1
391820,0
391840,0
391840,1
391843,9
391843,8
391898,0
391898,1
391973,0
391973,1
391973,4
391973,13
391973,3
391989,0
391989,1
391989,5
391989,22
392060,1
392060,5
392060,0
392089,1
392089,5
392089,0
392093,1
392247,7
392247,186
392247,5
392247,0
392324,1
392324,15
392324,5
392378,0
392378,5
392378,1
392445,1
392445,5
392445,3
392445,0
392491,8
392633,5
392633,1
392633,7
392633,186
392633,3
392633,0
392633,26
392635,4
392635,3
392635,1
392635,6
392641,3
392641,4
392655,1
392655,5
392655,0
392777,0
392777,21
392811,1
392811,0
392839,2
392839,1
392839,4
392858,0
392858,20
392858,4
392858,1
392907,0
392907,5
392907,1
393014,1
393014,9
393014,4
393014,0
393043,0
393043,1
393053,1
393053,5
393053,2
393096,1
393196,0
393196,1
393196,5
393196,8
393196,13
393228,1
393228,0
393233,1
393233,5
393233,3
393290,8
393306,0
393306,28
393306,5
393306,1
393351,1
393351,9
393351,5
393390,0
393496,0
393496,5
393496,1
393506,1
393506,4
393563,1
393563,0
393718,1
393718,0
393719,0
393719,6
393739,0
393739,1
393833,8
393833,1
393833,5
393833,0
393912,1
393912,4
393912,14
393912,0
393912,18
393912,62
393912,8
393976,5
394104,0
394125,0
394125,1
394125,2
394136,5
394136,1
394191,0
394191,8
394196,1
394196,0
394196,2
394255,0
394339,1
394362,0
394453,1
394453,9
394578,6
394578,0
394579,0
394579,2
394579,1
394587,5
394587,1
394587,0
394622,1
394703,1
394703,9
394731,1
394731,0
394856,1
394856,5
394885,0
394914,1
394914,5
394914,31
394914,13
394914,0
394914,7
394914,186
394963,0
394963,1
394973,1
394973,5
394973,0
395016,5
395016,1
395016,0
395016,7
395016,186
395031,0
395031,1
395059,1
395059,0
395059,14
395078,0
395078,1
395184,0
395184,1
395190,1
395190,0
395190,5
395222,0
395222,2
395222,1
395222,4
395222,13
395222,3
395238,0
395238,1
395238,6
395238,2
395238,18
395238,62
395292,12
395292,5
395292,1
395292,0
395344,0
395562,4
395562,3
395562,1
395562,0
395562,28
395594,1
395619,0
395619,1
395652,1
395656,5
395656,1
395741,0
395741,8
395788,0
395788,14
395788,1
395788,20
395788,30
395788,144
395788,4
395788,2
395832,4
395832,9
395832,13
395832,7
395832,186
395832,1
395851,0
395851,4
395865,18
395865,62
395865,1
396066,1
396066,14
396066,4
396066,0
396169,12
396169,1
396169,8
396169,0
396169,9
396212,0
396253,23
396253,0
396253,2
396253,1
396253,5
396253,18
396253,62
396319,0
396344,0
396344,1
396411,1
396411,0
396422,1
396422,0
396436,0
396436,2
396436,1
396512,1
396512,0
396512,4
396512,3
396512,2
396520,0
396520,5
396520,1
396520,7
396520,186
396530,1
396530,5
396530,0
396569,4
396569,9
396569,13
396569,7
396569,186
396569,1
396659,0
396660,1
396660,3
396660,4
396666,14
396666,13
396666,1
396710,0
396710,1
396896,0
396896,1
396896,3
396896,8
396896,5
396910,0
396910,1
396910,5
397021,0
397021,1
397022,0
397022,1
397052,0
397056,26
397056,1
397147,1
397147,0
397170,4
397364,0
397458,0
397462,1
397462,0
397462,4
397462,14
397488,1
397488,2
397488,18
397488,62
397621,3
397621,0
397665,1
397665,0
397665,4
397665,3
397704,0
397736,0
397736,2
397759,1
397782,22
397782,1
397818,1
397818,0
397904,0
398002,0
398002,6
398002,10
398090,1
398132,0
398132,5
398132,1
398132,3
398132,4
398248,4
398248,0
398248,24
398248,2
398301,0
398301,1
398301,20
398324,7
398324,186
398324,1
398324,5
398335,35
398335,0
398335,5
398475,5
398475,1
398475,21
398480,12
398480,1
398526,3
398526,0
398578,0
398578,1
398578,5
398696,0
398728,5
398728,29
398728,1
398759,1
398840,4
398840,8
398935,1
398935,0
398935,2
398956,1
398956,5
398956,3
399018,1
399018,13
399018,0
399025,1
399025,15
399025,13
399025,4
399031,8
399039,3
399039,1
399040,1
399040,5
399040,0
399040,22
399046,1
399077,1
399077,8
399136,0
399136,22
399395,3
399395,2
399395,4
399395,0
399395,28
399395,8
399604,1
399604,5
399604,0
399604,7
399604,186
399622,0
399622,5
399622,1
399730,0
399771,1
399774,0
399774,1
399824,1
399824,0
399827,0
399827,8
399882,7
399882,186
399968,1
400041,1
400075,0
400075,7
400075,186
400123,8
400123,1
400123,0
400227,0
400248,1
400248,48
400287,1
400314,1
400314,3
400314,5
400314,0
400327,1
400327,5
400327,13
400327,4
400338,0
400338,16
400384,1
400481,3
400481,4
400481,1
400581,1
400581,0
400582,0
400582,2
400599,1
400599,5
400599,9
400599,0
400599,15
400626,0
400626,5
400626,1
400654,0
400654,16
400654,1
400654,3
400724,8
400766,0
400766,1
400816,1
400838,3
400916,0
400960,0
400960,2
400960,1
400975,0
400975,1
400975,8
401001,1
401001,3
401001,27
401001,0
401113,4
401113,3
401113,1
401185,1
401191,1
401191,4
401269,0
401269,5
401269,1
401357,0
401357,1
401373,25
401513,0
401546,1
401546,9
401546,0
401637,1
401637,7
401637,186
401637,5
401637,15
401637,0
401644,1
401644,0
401644,4
401644,3
401750,0
401750,2
401750,1
401750,5
401750,7
401750,186
401795,5
401795,1
401795,7
401795,186
401795,15
401834,0
401834,5
401834,15
401834,1
401848,1
401853,0
401853,1
401932,1
401958,0
401958,1
401958,8
401970,3
401970,4
401970,1
401970,2
401970,0
402003,0
402003,1
402003,5
402006,0
402017,0
402017,1
402108,0
402108,2
402108,1
402108,5
402210,26
402235,1
402235,8
402235,13
402235,4
402438,1
402476,1
402482,26
402482,0
402637,0
402637,4
402643,4
402643,1
402643,0
402691,1
402691,0
402736,0
402736,9
402736,4
402749,5
402749,0
402749,1
402771,10
402771,11
402771,9
402771,0
402777,4
402777,1
402777,0
402809,0
402809,2
402896,0
402910,0
402962,6
402962,1
402962,5
402962,29
402962,12
402967,0
403036,1
403036,7
403036,186
403036,5
403036,0
403110,1
403110,4
403110,3
403110,0
403110,2
403171,1
403171,0
403240,0
403285,2
403295,1
403295,20
403295,12
403321,1
403367,5
403389,1
403389,0
403456,1
403456,3
403456,6
403494,0
403516,0
403516,7
403516,186
403516,1
403516,9
403516,5
403539,0
403539,1
403539,9
403539,18
403539,62
403612,4
403682,1
403682,4
403682,13
403682,5
403682,0
403748,1
403748,8
403748,3
403748,4
403748,0
403748,6
403870,4
403870,1
403870,0
403913,8
403913,0
403994,1
403994,0
403994,25
403994,9
403994,10
403994,11
404044,0
404090,1
404090,4
404090,2
404115,0
404127,0
404127,2
404127,18
404127,62
404127,5
404127,6
404150,0
404150,16
404161,1
404161,5
404161,0
404179,0
404200,0
404400,5
404403,1
404403,5
404403,0
404533,0
404533,1
404561,0
404561,5
404561,1
404680,1
404680,2
404680,0
404734,1
404734,5
404759,1
404759,0
404833,4
404833,1
404833,3
404833,5
404933,8
404933,1
404975,1
404975,5
404975,0
405038,1
405038,5
405067,0
405067,1
405067,5
405192,14
405192,1
405192,3
405192,16
405192,20
405260,0
405314,0
405314,16
405376,1
405376,0
405494,0
405494,28
405494,18
405494,62
405528,2
405626,9
405626,8
405654,0
405654,18
405654,62
405654,4
405654,1
405654,3
405767,0
405767,1
405767,3
405767,2
405767,6
405868,0
405868,22
405868,14
405952,26
405962,1
405962,4
405962,2
406051,1
406051,0
406077,1
406079,0
406252,1
406252,0
406267,0
406267,1
406398,1
406398,4
406398,9
406398,3
406398,0
406400,0
406400,1
406484,1
406508,1
406508,0
406508,4
406578,1
406578,5
406704,8
406704,0
406704,4
406704,1
406732,5
406732,1
406732,0
406732,7
406732,186
406744,0
406744,1
406744,5
406793,9
406793,7
406793,186
406823,1
406823,5
406823,25
406885,1
406885,8
406975,1
406975,5
406975,0
406975,18
406975,62
406993,1
406993,5
406993,0
407047,1
407047,0
407047,8
407050,1
407050,0
407060,0
407060,7
407060,186
407113,0
407113,1
407113,18
407113,62
407114,1
407115,4
407115,13
407115,1
407115,5
407115,0
407115,28
407134,8
407134,0
407134,5
407134,1
407134,4
407134,13
407134,42
407206,0
407206,1
407215,1
407272,1
407272,0
407412,0
407412,7
407412,186
407412,1
407526,12
407526,5
407526,1
407571,0
407571,22
407628,5
407628,1
407628,0
407628,7
407628,186
407694,1
407694,0
407795,0
407795,23
407795,1
407795,7
407795,186
407795,5
407827,1
407827,4
407827,0
407827,2
407933,1
407939,5
407939,1
407939,7
407939,186
407957,1
407957,0
407957,16
408016,0
408016,1
408052,1
408057,0
408076,0
408101,4
408101,0
408101,1
408127,0
408127,7
408127,186
408127,1
408150,0
408150,1
408180,0
408180,1
408180,2
408253,0
408253,1
408299,0
408299,9
408299,7
408299,186
408300,4
408300,1
408300,9
408300,26
408300,14
408334,0
408334,1
408409,1
408409,0
408513,1
408513,0
408564,0
408587,8
408587,5
408587,1
408587,7
408587,186
408587,0
408638,0
408638,1
408638,3
408721,1
408735,22
408744,0
408941,1
408957,0
408976,14
408976,4
408976,1
408976,0
409065,26
409086,0
409086,1
409118,0
409203,1
409203,2
409315,9
409341,1
409341,0
409350,1
409350,5
409350,0
409381,4
409381,1
409381,0
409431,0
409431,5
409431,1
409638,0
409659,0
409659,1
409659,14
409716,0
409782,5
409782,1
409906,1
409906,0
409906,2
409944,0
409944,5
409944,1
410050,0
410050,1
410050,12
410107,4
410107,1
410107,0
410249,1
410249,5
410249,0
410249,9
410249,10
410249,11
410283,0
410391,0
410394,5
410394,0
410394,2
410394,1
410396,0
410396,1
410396,5
410428,3
410428,0
410428,1
410470,1
410470,5
410470,4
410470,0
410507,4
410507,0
410526,18
410526,62
410545,0
410545,14
410545,1
410638,12
410638,1
410638,17
410638,8
410652,26
410652,13
410652,1
410652,29
410652,5
410703,0
410703,13
410703,4
410703,14
410703,15
410703,5
410703,1
410703,31
410735,1
410735,0
410920,5
410920,1
410920,7
410920,186
410920,0
411096,1
411096,5
411096,7
411096,186
411096,0
411354,0
411354,2
411354,22
411379,5
411379,1
411409,1
411558,0
411558,1
411558,5
411590,32
411590,1
411590,5
411590,0
411590,9
411590,26
411724,0
411724,4
411724,1
411739,0
411739,1
411793,0
411793,1
411811,0
411866,1
411876,1
411876,5
411876,0
411991,32
411992,0
412125,0
412125,1
412174,0
412181,1
412181,0
412187,0
412284,1
412284,0
412338,5
412338,1
412338,0
412365,0
412365,2
412511,26
412511,8
412511,1
412511,17
412511,27
412529,0
412529,5
412537,1
412595,0
412595,1
412605,2
412605,0
412605,28
412651,4
412651,0
412675,3
412675,4
412675,1
412675,8
412721,4
412721,13
412721,1
412721,30
412721,144
412721,25
412721,5
412721,2
412721,18
412721,62
412721,0
412873,0
412888,2
412888,0
412888,50
412888,3
412888,1
412930,0
412965,8
412965,0
413061,1
413061,0
413108,13
413108,14
413108,1
413120,0
413120,1
413120,5
413124,0
413125,1
413139,1
413139,9
413139,10
413139,11
413259,4
413259,2
413267,3
413283,0
413309,1
413337,0
413337,7
413337,186
413337,5
413358,1
413358,4
413397,0
413397,2
413501,16
413501,0
413501,4
413501,1
413523,1
413523,0
413523,14
413612,0
413633,4
413689,4
413689,1
413689,14
413824,1
413824,18
413824,62
413824,13
413868,1
413868,4
413933,0
413933,1
414020,1
414020,0
414049,4
414049,3
414049,1
414067,0
414067,9
414067,7
414067,186
414073,20
414113,0
414113,1
414113,22
414114,1
414114,15
414114,5
414239,8
414239,3
414241,3
414241,1
414241,0
414321,1
414334,4
414368,0
414368,1
414368,5
414375,16
414375,0
414375,1
414375,5
414375,4
414375,13
414437,2
414437,18
414437,62
414518,1
414518,2
414518,18
414518,62
414702,0
414702,4
414702,1
414708,23
414708,1
414708,3
414708,0
414711,0
414717,17
414731,1
414731,0
414767,0
414767,1
414767,5
414767,7
414767,186
414997,0
415114,5
415114,7
415114,186
415114,1
415114,0
415146,1
415146,5
415146,0
415146,3
415146,4
415146,13
415150,14
415150,0
415150,4
415188,0
415188,1
415188,5
415214,7
415214,186
415214,0
415214,1
415214,5
415235,15
415235,5
415235,1
415380,2
415380,0
415380,1
415403,0
415481,1
415481,0
415534,23
415534,0
415534,10
415587,0
415587,1
415597,0
415618,0
415644,0
415697,1
415697,5
415697,0
415697,26
415715,1
415715,0
415814,0
415814,1
415814,6
415870,20
415870,1
415870,0
415870,2
415870,4
415870,18
415870,62
415932,3
415932,4
416000,1
416000,7
416000,186
416000,5
416034,1
416034,5
416045,1
416045,5
416045,3
416045,0
416076,0
416096,22
416096,1
416096,4
416096,13
416096,5
416096,7
416096,186
416096,16
416125,1
416125,5
416125,0
416143,5
416143,0
416143,4
416143,7
416143,186
416143,15
416143,2
416143,1
416253,2
416253,0
416253,1
416261,1
416261,8
416312,4
416433,0
416433,1
416433,8
416557,0
416764,0
416948,7
416948,186
416948,0
416976,22
416976,0
416976,2
416976,1
416976,5
417002,16
417002,0
417002,1
417002,5
417113,4
417113,3
417113,8
417218,0
417300,1
417300,0
417375,0
417375,1
417402,12
417402,1
417402,31
417734,22
417746,1
417746,5
417746,15
417746,0
417803,1
417803,5
417803,0
417832,0
417832,1
417832,22
417852,0
417852,5
417852,1
417853,8
417853,5
417853,1
417853,0
417869,0
417888,0
417888,9
417888,1
417888,5
417888,4
417888,3
417888,13
417888,2
417888,18
417888,62
417950,1
417950,0
417954,1
417954,5
417954,7
417954,186
417966,0
417966,1
417977,0
417977,1
418118,0
418148,0
418152,0
418158,1
418158,5
418158,4
418158,9
418158,7
418158,186
418158,15
418158,20
418158,0
418169,35
418169,9
418169,11
418169,10
418169,1
418169,4
418169,3
418218,4
418218,1
418218,3
418441,0
418441,1
418449,0
418449,1
418466,0
418466,1
418466,26
418466,8
418471,0
418475,0
418475,1
418518,1
418518,6
418562,0
418598,0
418641,2
418641,0
418641,4
418641,14
418641,1
418641,9
418789,0
418789,5
418789,1
418813,5
418813,1
418813,0
418813,22
418826,1
418826,5
418826,0
418826,2
418858,5
418858,1
418858,0
418858,4
418858,26
418872,1
418872,9
418883,6
418883,12
418883,1
418883,31
418883,20
419022,0
419022,1
419107,0
419138,1
419138,0
419177,0
419177,1
419177,18
419177,62
419205,1
419272,3
419272,1
419272,4
419333,21
419441,0
419441,2
419480,0
419552,1
419552,14
419552,0
419588,0
419588,5
419588,1
419592,0
419592,1
419592,7
419592,186
419592,5
419592,12
419613,1
419680,1
419715,0
419715,1
419742,7
419742,186
419742,5
419742,1
419884,1
419939,0
419945,1
419956,5
419956,0
420016,1
420016,0
420151,2
420214,0
420232,1
420252,1
420252,0
420285,0
420298,8
420401,0
420401,1
420447,0
420495,1
420495,0
420523,0
420523,7
420523,186
420523,5
420523,1
420598,1
420687,9
420687,5
420687,1
420690,31
420760,0
420760,1
420791,0
420876,0
420876,1
420890,0
420890,1
420914,0
420914,1
420914,6
420948,2
420948,0
420948,4
420948,13
420948,1
420948,5
421012,0
421055,3
421061,5
421152,1
421152,5
421152,0
421191,0
421270,0
421270,1
421270,2
421279,1
421279,5
421315,1
421315,9
421315,0
421416,1
421416,4
421416,3
421416,0
421421,0
421421,1
421422,0
421422,1
421440,0
421440,5
421440,1
421440,7
421440,186
421442,1
421442,0
421459,22
421459,1
421585,0
421625,0
421625,1
421674,1
421698,4
421698,1
421698,0
421726,1
421726,0
421743,4
421743,3
421743,1
421743,2
421743,0
421743,24
421743,6
421767,1
421767,4
421844,29
421844,5
421844,1
421847,1
421847,4
421847,0
421847,5
421847,31
421922,1
421922,0
421926,1
421926,8
421926,26
421931,1
421931,0
421931,2
421931,4
421931,5
421931,3
421932,1
421932,5
421932,13
421947,1
421947,0
422059,1
422059,0
422087,4
422087,1
422087,0
422122,0
422122,1
422122,5
422273,4
422273,26
422426,9
422426,1
422483,0
422507,3
422520,0
422565,0
422575,1
422575,0
422575,3
422575,14
422575,4
422633,0
422633,1
422635,14
422635,13
422635,1
422635,5
422679,25
422679,13
422679,14
422679,4
422679,1
422679,30
422679,144
422679,18
422679,62
422679,8
422724,1
422760,1
422761,0
422761,1
422761,5
422820,35
422820,0
422820,1
422874,5
422874,0
422874,12
422879,6
422968,0
423112,7
423112,186
423112,0
423112,16
423251,0
423251,5
423251,1
423365,0
423395,8
423412,1
423414,5
423414,0
423457,1
423457,0
423457,18
423457,62
423511,49
423511,0
423511,1
423520,1
423520,5
423520,0
423534,8
423534,1
423534,12
423643,0
423748,0
423934,10
423934,11
423934,9
423934,0
423970,1
423970,5
423970,7
423970,186
423970,0
424145,0
424145,5
424172,22
424172,0
424172,1
424188,1
424188,5
424188,0
424188,2
424197,5
424197,1
424201,0
424201,1
424201,4
424215,3
424215,4
424215,1
424215,0
424215,2
424215,18
424215,62
424329,1
424329,0
424498,22
424548,1
424548,4
424548,14
424548,13
424548,39
424548,8
424548,18
424548,62
424580,0
424580,1
424649,1
424657,32
424668,1
424668,4
424668,3
424668,8
424681,0
424681,7
424681,186
424692,1
424900,0
424900,5
424900,1
424900,22
424924,0
424924,1
424924,3
424924,26
424924,13
424924,4
424959,5
424959,1
425042,4
425070,8
425099,0
425099,1
425160,0
425164,0
425331,1
425331,0
425390,0
425506,0
425506,2
425534,0
425563,7
425563,186
425563,5
425567,5
425567,1
425567,4
425567,3
425567,10
425567,15
425567,0
425567,9
425567,13
425567,18
425567,62
425611,0
425629,14
425629,17
425646,0
425703,5
425703,1
425703,0
425703,15
425703,3
425703,2
425752,0
425757,32
425757,0
425768,9
425768,4
425816,0
425848,1
425894,0
425894,4
425894,1
425956,0
425985,0
426020,7
426020,186
426020,1
426098,0
426098,5
426098,1
426222,1
426222,5
426222,15
426222,0
426231,0
426231,6
426231,4
426231,2
426231,18
426231,62
426347,1
426347,26
426380,0
426380,1
426380,20
426380,9
426494,0
426679,0
426679,1
426688,3
426688,0
426688,1
426788,13
426788,4
426788,8
426788,3
426788,1
426791,0
426791,1
426834,1
426842,0
426869,0
427001,0
427001,1
427174,4
427174,3
427174,1
427178,0
427178,5
427178,1
427178,7
427178,186
427178,15
427208,0
427208,16
427307,1
427361,16
427361,0
427361,2
427361,18
427361,62
427367,26
427367,0
427367,1
427367,5
427368,0
427368,18
427368,62
427389,0
427454,1
427454,0
427558,0
427566,4
427566,3
427566,5
427566,1
427566,0
427627,1
427627,0
427639,0
427679,1
427725,8
427769,15
427769,1
427883,26
427893,0
427893,22
427913,0
428010,1
428013,0
428013,1
428013,8
428026,1
428026,15
428078,0
428090,0
428090,26
428090,1
428090,25
428090,13
428090,14
428090,4
428090,30
428090,144
428090,18
428090,62
428090,8
428135,0
428135,1
428135,6
428135,2
428159,0
428211,3
428265,1
428265,3
428265,0
428265,6
428271,1
428271,0
428306,22
428306,1
428306,5
428306,0
428306,7
428306,186
428308,0
428308,23
428308,1
428335,0
428335,1
428335,5
428339,8
428339,1
428382,0
428493,0
428493,1
428493,5
428526,4
428526,3
428526,1
428526,0
428526,2
428526,24
428652,1
428652,0
428652,5
428662,1
428662,5
428662,2
428662,7
428662,186
428662,22
428715,0
428883,14
428883,4
428883,19
428883,3
428883,9
428903,4
428903,3
428903,1
428903,2
428903,0
428903,24
428903,6
429061,1
429061,5
429061,0
429061,7
429061,186
429061,2
429145,0
429145,3
429145,4
429145,1
429150,0
429150,1
429236,5
429236,1
429278,0
429278,1
429281,1
429298,0
429298,1
429298,5
429298,26
429298,4
429298,3
429328,1
429328,0
429407,1
429430,0
429464,38
429500,0
429554,0
429570,1
429570,4
429570,3
429570,0
429570,2
429692,1
429748,2
429806,4
429957,0
429957,2
429957,1
429993,0
429993,1
429993,3
430166,0
430166,1
430166,5
430166,14
430195,1
430195,0
430204,5
430204,1
430204,0
430294,0
430294,1
430294,2
430380,0
430380,1
430380,5
430380,26
430388,1
430440,5
430442,5
430442,1
430442,4
430442,9
430442,13
430592,1
430602,1
430602,0
430602,2
430621,5
430621,1
430621,9
430621,0
430621,7
430621,186
430820,0
430820,1
430938,1
430938,0
430938,4
430938,3
431156,1
431195,0
431195,1
431195,22
431207,0
431233,0
431303,1
431303,0
431303,14
431372,0
431372,26
431398,0
431442,0
431452,1
431452,5
431452,0
431496,0
431496,5
431496,1
431530,1
431530,0
431618,7
431618,186
431618,9
431620,9
431620,11
431620,10
431639,0
431639,1
431639,7
431639,186
431874,1
431904,5
431904,1
431904,0
432125,0
432125,26
432139,1
432155,1
432155,5
432221,4
432221,0
432221,16
432421,1
432421,5
432488,3
432488,4
432488,1
432507,0
432536,0
432536,7
432536,186
432536,1
432536,9
432591,1
432591,22
432591,0
432591,5
432711,1
432711,4
432711,0
432792,0
432797,7
432797,186
432797,0
432797,1
432797,5
432842,0
432922,0
432922,1
432965,0
432965,1
432969,1
432969,5
432969,26
432997,0
433059,8
433059,0
433101,0
433135,0
433135,1
433135,5
433138,0
433153,3
433218,0
433218,1
433304,1
433304,5
433304,0
433304,2
433306,4
433306,0
433401,1
433430,1
433520,1
433590,0
433590,1
433590,5
433590,3
433590,16
433590,2
433636,0
433636,1
433687,0
433687,1
433687,5
433687,4
433687,13
433687,28
433687,18
433687,62
433687,2
433750,0
433750,5
433791,3
433791,0
433808,1
433808,14
433808,4
433808,9
433808,17
433973,1
434039,0
434039,5
434039,20
434039,14
434105,0
434105,8
434133,0
434133,31
434133,7
434133,186
434151,0
434151,1
434151,15
434151,5
434151,7
434151,186
434157,3
434157,6
434158,1
434164,1
434223,1
434276,1
434276,0
434276,4
434276,2
434276,24
434276,3
434301,0
434350,1
434350,3
434350,0
434365,1
434464,2
434504,1
434504,4
434504,3
434504,0
434504,2
434648,1
434742,0
434757,0
434776,0
434859,1
434859,0
434961,1
434961,0
434961,2
435004,0
435004,7
435004,186
435174,0
435320,1
435320,4
435320,0
435320,2
435338,1
435338,0
435376,6
435376,1
435390,1
435395,2
435395,0
435395,1
435395,4
435395,9
435444,0
435444,3
435444,1
435558,1
435558,4
435558,0
435558,2
435567,0
435567,16
435567,22
435690,0
435690,1
435690,5
435690,9
435752,1
435752,3
435780,5
435780,0
435881,9
435881,0
435881,1
435886,14
435886,1
435886,0
435906,0
435906,21
436045,5
436136,1
436136,5
436136,0
436142,0
436142,5
436142,1
436142,8
436175,5
436175,1
436192,1
436192,4
436192,5
436192,13
436192,3
436377,0
436377,20
436445,1
436445,5
436445,0
436469,1
436469,0
436474,1
436474,4
436474,10
436474,11
436505,0
436538,0
436538,2
436538,18
436538,62
436538,1
436538,30
436538,144
436538,12
436577,0
436577,1
436590,25
436590,1
436590,17
436605,10
436605,11
436605,9
436605,5
436605,1
436633,0
436633,1
436633,5
436653,0
436653,5
436653,1
436656,0
436656,1
436851,0
436866,1
436866,12
436866,0
436877,1
436877,6
436877,2
436877,0
436986,0
437046,0
437135,1
437135,0
437168,0
437227,1
437227,0
437238,3
437238,1
437238,4
437238,0
437238,2
437241,0
437245,1
437245,5
437245,7
437245,186
437245,0
437287,1
437287,0
437287,4
437307,1
437368,0
437445,0
437450,1
437450,0
437515,0
437515,1
437610,1
437621,7
437621,186
437621,0
437621,5
437701,0
437701,1
437746,0
437798,1
437863,8
437863,1
437863,0
437933,1
437933,0
437933,9
437933,3
437933,4
437936,1
437936,0
437936,3
437936,5
438103,8
438172,1
438172,5
438172,0
438204,0
438316,1
438316,5
438316,0
438458,0
438525,1
438525,0
438596,0
438753,1
438753,31
438753,30
438753,144
438753,4
438768,1
438768,0
438778,1
438778,0
439003,18
439003,62
439003,1
439003,4
439003,0
439003,2
439029,0
439029,1
439071,1
439071,3
439071,0
439090,0
439177,1
439198,1
439198,26
439198,13
439202,0
439202,5
439202,1
439346,5
439346,1
439346,0
439346,18
439346,62
439346,27
439367,42
439367,0
439377,5
439377,1
439384,0
439384,1
439417,0
439420,1
439420,5
439420,0
439420,26
439468,7
439468,186
439468,5
439468,0
439518,1
439518,2
439518,0
439544,1
439544,8
439551,13
439551,1
439599,1
439599,5
439599,4
439599,10
439625,0
439640,0
439640,1
439640,9
439640,12
439640,20
439728,0
439728,1
439728,5
439800,1
439800,5
439800,4
439800,9
439800,0
439800,18
439800,62
439840,0
439841,0
439841,22
439841,1
439932,0
439932,1
440014,1
440014,7
440014,186
440016,0
440016,1
440066,27
440066,4
440066,1
440066,0
440077,0
440077,5
440077,1
440077,3
440109,0
440109,2
440297,22
440297,0
440297,10
440297,25
440297,9
440297,7
440297,186
440300,0
440300,1
440317,1
440381,0
440381,1
440383,0
440436,1
440436,4
440437,0
440451,1
440451,0
440451,5
440466,1
440466,0
440478,0
440504,0
440558,1
440558,27
440558,9
440667,7
440667,186
440667,5
440667,1
440719,0
440829,9
440829,17
440923,1
440923,5
440923,15
440923,7
440923,186
440930,0
440930,1
440979,0
440984,9
440984,1
441110,1
441110,5
441202,1
441202,2
441202,26
441202,31
441202,4
441202,25
441202,0
441224,1
441224,12
441267,1
441376,1
441376,0
441376,22
441380,7
441380,186
441380,22
441384,1
441384,5
441384,4
441384,14
441384,13
441516,1
441516,0
441652,8
441652,1
441652,0
441739,1
441739,0
441743,0
441743,3
441789,8
441808,0
441808,1
441923,1
441923,14
441923,4
441923,17
441923,0
441955,0
441955,1
442009,7
442009,186
442009,1
442009,5
442009,0
442022,0
442059,3
442059,1
442059,0
442103,0
442173,32
442173,13
442173,1
442173,0
442179,22
442179,15
442195,0
442225,1
442225,7
442225,186
442225,15
442289,0
442289,1
442289,4
442337,1
442337,5
442337,7
442337,186
442337,22
442337,10
442337,11
442337,9
442389,5
442389,1
442389,7
442389,186
442392,8
442392,1
442493,7
442493,186
442493,0
442493,8
442554,1
442554,0
442597,0
442614,1
442614,3
442614,5
442737,0
442737,1
442886,0
442941,1
442955,2
442955,0
442955,1
442955,6
442955,4
442955,18
442955,62
442955,3
442964,0
442964,8
443064,0
443085,1
443085,8
443149,7
443149,186
443149,1
443168,14
443168,5
443168,1
443168,0
443168,2
443197,0
443199,0
443199,1
443199,9
443204,0
443204,1
443219,1
443219,15
443219,5
443224,0
443224,2
443224,18
443224,62
443224,4
443224,1
443308,7
443308,186
443308,5
443308,0
443308,1
443308,14
443308,4
443308,13
443308,10
443351,0
443418,0
443418,1
443418,2
443418,5
443418,4
443431,5
443431,1
443431,0
443431,4
443481,1
443481,23
443481,0
443483,0
443483,1
443483,5
443483,15
443492,0
443492,1
443492,3
443597,0
443615,7
443615,186
443693,26
443717,7
443717,186
443717,5
443717,1
443717,0
443730,0
443730,1
443730,4
443730,3
443791,0
443791,1
443791,5
443791,8
443806,0
443806,1
443822,1
443822,5
443968,0
443968,2
444202,0
444225,2
444225,0
444225,4
444225,14
444225,1
444225,9
444245,0
444245,1
444245,5
444260,0
444260,1
444353,1
444353,4
444353,0
444392,14
444392,13
444392,4
444392,1
444460,5
444460,1
444460,0
444461,0
444478,1
444478,4
444478,7
444478,186
444534,0
444580,1
444720,0
444720,1
444820,1
444862,0
444862,20
444863,1
444863,0
444931,1
444931,9
444931,5
444931,4
444931,3
445000,0
445000,1
445215,0
445215,4
445215,6
445215,1
445215,5
445215,33
445215,14
445226,1
445226,5
445310,3
445310,4
445310,1
445310,8
445310,0
445327,1
445327,5
445327,0
445327,7
445327,186
445355,0
445355,1
445515,1
445515,5
445515,13
445515,4
445515,0
445515,2
445515,18
445515,62
445592,0
445592,2
445592,18
445592,62
445672,16
445672,0
445714,4
445714,3
